Adım	Kırmızı	Sarı	Skor
125352	3	0	3
125424	0	0	0
125496	5	0	5
126744	2	0	2
126744	0	0	0
127312	1	0	1
127640	1	1	2
127768	2	1	3
127912	5	0	5
128152	1	0	1
128248	0	0	0
128352	5	0	5
128656	3	1	4
129104	1	1	2
129288	1	1	2
129472	4	0	4
129704	2	0	2
129720	1	0	1
129752	0	0	0
129984	4	0	4
130552	1	0	1
130888	0	0	0
131000	0	0	0
131352	0	0	0
131584	0	0	0
131712	0	0	0
132096	1	0	1
132120	2	0	2
132184	3	0	3
132632	2	0	2
132816	5	1	6
133312	8	1	9
133336	1	0	1
133720	0	0	0
133752	2	0	2
134496	2	0	2
134520	2	0	2
134584	2	0	2
134800	0	0	0
135032	2	0	2
135320	0	0	0
135688	2	0	2
135888	6	0	6
136632	0	0	0
136800	1	0	1
136880	1	0	1
137320	1	0	1
137416	4	1	5
137608	0	0	0
137608	0	0	0
137640	3	1	4
138016	3	0	3
138232	0	0	0
139080	6	1	7
139368	1	0	1
139432	1	0	1
139560	3	0	3
139832	0	0	0
140176	0	1	1
140336	0	1	1
140408	3	0	3
140544	2	0	2
140648	4	1	5
140664	1	0	1
141392	3	0	3
141976	4	0	4
142072	0	0	0
142176	1	0	1
142248	0	0	0
142264	0	0	0
142424	3	0	3
142424	3	0	3
142456	1	0	1
142896	1	0	1
143424	0	0	0
143576	2	0	2
143848	0	0	0
143936	5	0	5
144056	0	0	0
144824	2	0	2
145432	4	1	5
145608	5	0	5
145960	1	1	2
146032	3	0	3
146728	2	0	2
146984	2	0	2
146984	4	0	4
147032	0	0	0
147104	4	0	4
147248	12	2	14
147688	1	0	1
147752	1	0	1
147832	0	0	0
148168	1	1	2
148328	3	0	3
148704	0	0	0
148984	3	1	4
149592	1	0	1
149784	3	0	3
149792	2	0	2
150584	0	0	0
150624	3	0	3
150728	2	0	2
151112	4	1	5
151144	0	0	0
152584	1	0	1
152624	1	0	1
152712	0	0	0
153032	11	0	11
153064	5	1	6
153128	5	2	7
153320	4	0	4
153432	2	0	2
153488	0	0	0
153616	1	1	2
154184	0	0	0
154384	1	0	1
154664	0	0	0
155056	2	0	2
155488	5	0	5
155672	4	0	4
155960	5	0	5
155984	0	0	0
156232	3	0	3
156416	4	0	4
156680	1	0	1
156800	0	0	0
156888	2	0	2
156912	5	1	6
156920	0	0	0
157272	0	0	0
158384	2	0	2
158400	0	0	0
159208	5	0	5
159392	2	0	2
159432	3	0	3
159544	0	1	1
159552	3	0	3
159640	1	0	1
159928	2	0	2
160384	1	0	1
160888	2	0	2
161040	5	1	6
162192	3	0	3
162320	4	0	4
162448	3	1	4
162456	4	1	5
162584	12	2	14
162784	2	0	2
163480	6	0	6
163528	3	2	5
163624	0	0	0
163816	5	1	6
164032	3	0	3
164144	3	0	3
164744	3	0	3
164784	1	0	1
165512	7	0	7
165592	3	0	3
165744	0	0	0
