Adım	Kırmızı	Sarı	Skor
257464	0	0	0
257568	6	1	7
257744	7	0	7
257960	13	2	15
258072	9	0	9
258112	7	1	8
258408	3	0	3
258544	4	1	5
258552	2	0	2
258744	2	0	2
258904	3	0	3
260040	4	1	5
260248	6	0	6
260312	5	1	6
260688	4	0	4
260696	5	1	6
260872	8	3	11
261144	2	0	2
261184	4	0	4
261296	13	1	14
261864	8	3	11
262232	3	1	4
262400	1	0	1
262640	6	1	7
262880	9	2	11
263176	7	1	8
263240	2	0	2
263456	0	0	0
263488	1	0	1
263560	3	0	3
263792	8	0	8
263912	0	0	0
264408	11	1	12
264472	7	1	8
264960	4	0	4
265400	17	1	18
265512	0	0	0
265688	5	2	7
265712	5	0	5
265752	7	1	8
266192	5	1	6
266576	8	0	8
266664	13	0	13
266744	3	0	3
267512	5	0	5
267720	0	0	0
268392	12	0	12
268512	0	0	0
268592	5	0	5
268712	5	2	7
269328	0	0	0
269416	10	0	10
270216	16	2	18
270280	8	1	9
270384	10	2	12
270496	1	0	1
270504	0	0	0
270552	1	0	1
270584	4	0	4
270584	11	3	14
271032	5	1	6
271120	3	0	3
271184	3	0	3
271424	22	4	26
271744	0	0	0
272264	8	0	8
272336	0	0	0
272488	7	0	7
272520	11	2	13
272720	9	0	9
273096	4	1	5
273208	6	0	6
273240	0	0	0
273360	0	0	0
274184	8	2	10
274648	13	2	15
275016	8	0	8
275064	11	2	13
275240	4	1	5
275328	15	1	16
275496	13	1	14
275712	3	0	3
275816	0	0	0
276024	2	0	2
276936	14	2	16
277200	15	0	15
277216	9	2	11
277216	5	0	5
277304	17	0	17
277400	7	0	7
277440	0	0	0
277640	2	0	2
277744	2	0	2
277888	3	0	3
278016	11	0	11
278080	2	0	2
278368	5	0	5
278704	5	0	5
278904	6	1	7
278952	7	2	9
279000	1	0	1
279352	1	0	1
279472	3	0	3
279640	2	0	2
279688	0	0	0
279944	10	1	11
280008	12	0	12
280272	4	0	4
280584	1	0	1
280672	15	1	16
280720	2	1	3
280768	0	0	0
280840	6	0	6
281224	19	1	20
281368	4	0	4
281440	0	0	0
281480	0	0	0
281488	15	1	16
281936	8	0	8
282352	6	0	6
282368	4	0	4
282440	2	0	2
282504	2	0	2
282696	3	1	4
282888	10	0	10
283248	4	0	4
283648	2	0	2
283664	5	0	5
283752	3	0	3
283816	0	0	0
283928	7	1	8
284000	16	0	16
284040	11	4	15
284288	1	0	1
284624	5	0	5
284664	2	1	3
284848	4	1	5
285464	5	0	5
285840	10	0	10
285880	4	0	4
285896	6	0	6
